datetime,casual,registered,count
2011-02-14 00:00:00,3,8,11
2011-02-14 01:00:00,1,6,7
2011-02-14 02:00:00,0,2,2
2011-02-14 03:00:00,1,1,2
2011-02-14 04:00:00,0,2,2
2011-02-14 05:00:00,0,3,3
2011-02-14 06:00:00,1,25,26
2011-02-14 07:00:00,2,96,98
2011-02-14 08:00:00,7,249,256
2011-02-14 09:00:00,8,122,130
2011-02-14 10:00:00,9,46,55
2011-02-14 11:00:00,10,43,53
2011-02-14 12:00:00,27,99,126
2011-02-14 13:00:00,27,93,120
2011-02-14 14:00:00,14,76,90
2011-02-14 15:00:00,19,71,90
2011-02-14 16:00:00,16,102,118
2011-02-14 17:00:00,25,218,243
2011-02-14 18:00:00,11,194,205
2011-02-14 19:00:00,12,86,98
2011-02-14 20:00:00,5,65,70
2011-02-14 21:00:00,8,35,43
2011-02-14 22:00:00,1,44,45
2011-02-14 23:00:00,1,19,20
2011-02-15 00:00:00,7,12,19
2011-02-15 01:00:00,0,5,5
2011-02-15 02:00:00,1,2,3
2011-02-15 04:00:00,0,1,1
2011-02-15 05:00:00,0,4,4
2011-02-15 06:00:00,0,30,30
2011-02-15 07:00:00,2,103,105
2011-02-15 08:00:00,10,213,223
2011-02-15 09:00:00,2,108,110
2011-02-15 10:00:00,5,47,52
2011-02-15 11:00:00,11,46,57
2011-02-15 12:00:00,6,65,71
2011-02-15 13:00:00,14,68,82
2011-02-15 14:00:00,10,69,79
2011-02-15 15:00:00,11,74,85
2011-02-15 16:00:00,21,77,98
2011-02-15 17:00:00,15,191,206
2011-02-15 18:00:00,14,198,212
2011-02-15 19:00:00,3,142,145
2011-02-15 20:00:00,3,98,101
2011-02-15 21:00:00,5,61,66
2011-02-15 22:00:00,0,41,41
2011-02-15 23:00:00,0,20,20
2011-02-16 00:00:00,0,15,15
2011-02-16 01:00:00,0,9,9
2011-02-16 03:00:00,0,1,1
2011-02-16 04:00:00,0,1,1
2011-02-16 05:00:00,0,5,5
2011-02-16 06:00:00,1,32,33
2011-02-16 07:00:00,5,103,108
2011-02-16 08:00:00,6,224,230
2011-02-16 09:00:00,2,122,124
2011-02-16 10:00:00,14,55,69
2011-02-16 11:00:00,7,59,66
2011-02-16 12:00:00,14,72,86
2011-02-16 13:00:00,13,80,93
2011-02-16 14:00:00,17,65,82
2011-02-16 15:00:00,35,82,117
2011-02-16 16:00:00,26,96,122
2011-02-16 17:00:00,11,244,255
2011-02-16 18:00:00,20,202,222
2011-02-16 19:00:00,18,143,161
2011-02-16 20:00:00,10,108,118
2011-02-16 21:00:00,5,87,92
2011-02-16 22:00:00,12,61,73
2011-02-16 23:00:00,2,31,33
2011-02-17 00:00:00,1,16,17
2011-02-17 01:00:00,0,6,6
2011-02-17 02:00:00,2,4,6
2011-02-17 03:00:00,3,1,4
2011-02-17 04:00:00,3,1,4
2011-02-17 05:00:00,1,11,12
2011-02-17 06:00:00,3,44,47
2011-02-17 07:00:00,7,119,126
2011-02-17 08:00:00,18,267,285
2011-02-17 09:00:00,16,163,179
2011-02-17 10:00:00,18,70,88
2011-02-17 11:00:00,19,71,90
2011-02-17 12:00:00,15,86,101
2011-02-17 13:00:00,15,108,123
2011-02-17 14:00:00,26,55,81
2011-02-17 15:00:00,15,91,106
2011-02-17 16:00:00,29,117,146
2011-02-17 17:00:00,18,256,274
2011-02-17 18:00:00,11,211,222
2011-02-17 19:00:00,14,161,175
2011-02-17 20:00:00,8,131,139
2011-02-17 21:00:00,5,119,124
2011-02-17 22:00:00,8,68,76
2011-02-17 23:00:00,4,40,44
2011-02-18 00:00:00,12,20,32
2011-02-18 01:00:00,1,7,8
2011-02-18 02:00:00,2,5,7
2011-02-18 03:00:00,2,6,8
2011-02-18 04:00:00,0,1,1
2011-02-18 05:00:00,1,6,7
2011-02-18 06:00:00,2,48,50
2011-02-18 07:00:00,8,108,116
2011-02-18 08:00:00,26,246,272
2011-02-18 09:00:00,15,154,169
2011-02-18 10:00:00,17,78,95
2011-02-18 11:00:00,31,82,113
2011-02-18 12:00:00,59,126,185
2011-02-18 13:00:00,45,131,176
2011-02-18 14:00:00,73,118,191
2011-02-18 15:00:00,55,117,172
2011-02-18 16:00:00,68,164,232
2011-02-18 17:00:00,52,275,327
2011-02-18 18:00:00,29,195,224
2011-02-18 19:00:00,16,146,162
2011-02-18 20:00:00,19,105,124
2011-02-18 21:00:00,11,61,72
2011-02-18 22:00:00,19,88,107
2011-02-18 23:00:00,16,61,77
2011-02-19 00:00:00,6,23,29
2011-02-19 01:00:00,10,21,31
2011-02-19 02:00:00,3,14,17
2011-02-19 03:00:00,0,7,7
2011-02-19 04:00:00,0,3,3
2011-02-19 05:00:00,0,3,3
2011-02-19 06:00:00,3,3,6
2011-02-19 07:00:00,6,16,22
2011-02-19 08:00:00,9,36,45
2011-02-19 09:00:00,18,37,55
2011-02-19 10:00:00,34,72,106
2011-02-19 11:00:00,47,76,123
2011-02-19 12:00:00,38,81,119
2011-02-19 13:00:00,52,103,155
2011-02-19 14:00:00,102,94,196
2011-02-19 15:00:00,84,87,171
2011-02-19 16:00:00,39,81,120
2011-02-19 17:00:00,36,91,127
2011-02-19 18:00:00,21,67,88
2011-02-19 19:00:00,5,54,59
2011-02-19 20:00:00,9,38,47
2011-02-19 21:00:00,4,29,33
2011-02-19 22:00:00,2,42,44
2011-02-19 23:00:00,4,25,29
2011-03-01 00:00:00,0,7,7
2011-03-01 01:00:00,0,3,3
2011-03-01 02:00:00,0,4,4
2011-03-01 03:00:00,0,2,2
2011-03-01 04:00:00,0,1,1
2011-03-01 05:00:00,1,1,2
2011-03-01 06:00:00,0,46,46
2011-03-01 07:00:00,2,105,107
2011-03-01 08:00:00,10,204,214
2011-03-01 09:00:00,8,116,124
2011-03-01 10:00:00,13,55,68
2011-03-01 11:00:00,8,48,56
2011-03-01 12:00:00,6,80,86
2011-03-01 13:00:00,13,65,78
2011-03-01 14:00:00,18,61,79
2011-03-01 15:00:00,7,57,64
2011-03-01 16:00:00,10,92,102
2011-03-01 17:00:00,12,230,242
2011-03-01 18:00:00,10,214,224
2011-03-01 19:00:00,4,115,119
2011-03-01 20:00:00,2,86,88
2011-03-01 21:00:00,8,55,63
2011-03-01 22:00:00,3,44,47
2011-03-01 23:00:00,2,23,25
2011-03-02 00:00:00,3,5,8
2011-03-02 01:00:00,0,4,4
2011-03-02 02:00:00,0,2,2
2011-03-02 03:00:00,3,1,4
2011-03-02 04:00:00,1,0,1
2011-03-02 05:00:00,0,5,5
2011-03-02 06:00:00,1,39,40
2011-03-02 07:00:00,2,108,110
2011-03-02 08:00:00,13,243,256
2011-03-02 09:00:00,7,141,148
2011-03-02 10:00:00,11,65,76
2011-03-02 11:00:00,8,65,73
2011-03-02 12:00:00,20,62,82
2011-03-02 13:00:00,35,90,125
2011-03-02 14:00:00,21,75,96
2011-03-02 15:00:00,19,91,110
2011-03-02 16:00:00,27,112,139
2011-03-02 17:00:00,30,238,268
2011-03-02 18:00:00,8,193,201
2011-03-02 19:00:00,6,144,150
2011-03-02 20:00:00,9,86,95
2011-03-02 21:00:00,3,68,71
2011-03-02 22:00:00,4,44,48
2011-03-02 23:00:00,0,22,22
2011-03-03 00:00:00,3,10,13
2011-03-03 01:00:00,0,1,1
2011-03-03 02:00:00,1,2,3
2011-03-03 03:00:00,0,1,1
2011-03-03 04:00:00,0,1,1
2011-03-03 05:00:00,1,7,8
2011-03-03 06:00:00,1,34,35
2011-03-03 07:00:00,1,110,111
2011-03-03 08:00:00,4,216,220
2011-03-03 09:00:00,10,135,145
2011-03-03 10:00:00,7,49,56
2011-03-03 11:00:00,10,40,50
2011-03-03 12:00:00,7,65,72
2011-03-03 13:00:00,13,67,80
2011-03-03 14:00:00,18,60,78
2011-03-03 15:00:00,6,62,68
2011-03-03 16:00:00,6,65,71
2011-03-03 17:00:00,17,185,202
2011-03-03 18:00:00,6,161,167
2011-03-03 19:00:00,5,101,106
2011-03-03 20:00:00,1,69,70
2011-03-03 21:00:00,3,48,51
2011-03-03 22:00:00,3,50,53
2011-03-03 23:00:00,0,23,23
2011-03-04 00:00:00,0,12,12
2011-03-04 01:00:00,0,4,4
2011-03-04 02:00:00,0,2,2
2011-03-04 03:00:00,0,1,1
2011-03-04 04:00:00,1,0,1
2011-03-04 05:00:00,0,7,7
2011-03-04 06:00:00,1,28,29
2011-03-04 07:00:00,0,83,83
2011-03-04 08:00:00,6,222,228
2011-03-04 09:00:00,12,138,150
2011-03-04 10:00:00,10,56,66
2011-03-04 11:00:00,16,73,89
2011-03-04 12:00:00,10,87,97
2011-03-04 13:00:00,13,74,87
2011-03-04 14:00:00,30,65,95
2011-03-04 15:00:00,31,75,106
2011-03-04 16:00:00,17,101,118
2011-03-04 17:00:00,22,206,228
2011-03-04 18:00:00,15,172,187
2011-03-04 19:00:00,5,102,107
2011-03-04 20:00:00,9,78,87
2011-03-04 21:00:00,6,64,70
2011-03-04 22:00:00,4,40,44
2011-03-04 23:00:00,6,40,46
2011-03-05 00:00:00,4,15,19
2011-03-05 01:00:00,5,20,25
2011-03-05 02:00:00,5,15,20
2011-03-05 03:00:00,0,2,2
2011-03-05 04:00:00,0,1,1
2011-03-05 05:00:00,0,3,3
2011-03-05 06:00:00,1,3,4
2011-03-05 07:00:00,5,10,15
2011-03-05 08:00:00,11,34,45
2011-03-05 09:00:00,15,48,63
2011-03-05 10:00:00,34,69,103
2011-03-05 11:00:00,43,116,159
2011-03-05 12:00:00,46,121,167
2011-03-05 13:00:00,60,130,190
2011-03-05 14:00:00,80,118,198
2011-03-05 15:00:00,83,122,205
2011-03-05 16:00:00,74,130,204
2011-03-05 17:00:00,60,104,164
2011-03-05 18:00:00,37,115,152
2011-03-05 19:00:00,27,62,89
2011-03-05 20:00:00,12,58,70
2011-03-05 21:00:00,12,60,72
2011-03-05 22:00:00,16,47,63
2011-03-05 23:00:00,10,34,44
2011-03-06 00:00:00,11,41,52
2011-03-06 01:00:00,12,27,39
2011-03-06 02:00:00,5,27,32
2011-03-06 03:00:00,2,9,11
2011-03-06 04:00:00,0,3,3
2011-03-06 06:00:00,1,1,2
2011-03-06 07:00:00,0,5,5
2011-03-06 08:00:00,1,8,9
2011-03-06 09:00:00,4,18,22
2011-03-06 10:00:00,4,27,31
2011-03-06 11:00:00,18,44,62
2011-03-06 12:00:00,10,69,79
2011-03-06 13:00:00,22,83,105
2011-03-06 14:00:00,12,27,39
2011-03-06 15:00:00,3,4,7
2011-03-06 16:00:00,3,8,11
2011-03-06 17:00:00,2,23,25
2011-03-06 18:00:00,0,23,23
2011-03-06 19:00:00,0,11,11
2011-03-06 20:00:00,3,8,11
2011-03-06 21:00:00,1,6,7
2011-03-06 22:00:00,0,10,10
2011-03-06 23:00:00,0,9,9
2011-03-07 00:00:00,0,4,4
2011-03-07 01:00:00,0,2,2
2011-03-07 03:00:00,0,1,1
2011-03-07 04:00:00,1,0,1
2011-03-07 05:00:00,0,1,1
2011-03-07 06:00:00,3,31,34
2011-03-07 07:00:00,3,88,91
2011-03-07 08:00:00,11,200,211
2011-03-07 09:00:00,5,129,134
2011-03-07 10:00:00,15,43,58
2011-03-07 11:00:00,19,41,60
2011-03-07 12:00:00,28,68,96
2011-03-07 13:00:00,16,54,70
2011-03-07 14:00:00,21,56,77
2011-03-07 15:00:00,32,64,96
2011-03-07 16:00:00,26,96,122
2011-03-07 17:00:00,27,206,233
2011-03-07 18:00:00,19,214,233
2011-03-07 19:00:00,11,134,145
2011-03-07 20:00:00,5,87,92
2011-03-07 21:00:00,1,53,54
2011-03-07 22:00:00,1,34,35
2011-03-07 23:00:00,0,22,22
2011-03-08 00:00:00,1,9,10
2011-03-08 01:00:00,0,4,4
2011-03-08 02:00:00,1,0,1
2011-03-08 03:00:00,5,2,7
2011-03-08 04:00:00,0,2,2
2011-03-08 05:00:00,2,8,10
2011-03-08 06:00:00,3,42,45
2011-03-08 07:00:00,9,119,128
2011-03-08 08:00:00,10,247,257
2011-03-08 09:00:00,11,140,151
2011-03-08 10:00:00,25,46,71
2011-03-08 11:00:00,26,52,78
2011-03-08 12:00:00,29,70,99
2011-03-08 13:00:00,25,73,98
2011-03-08 14:00:00,16,56,72
2011-03-08 15:00:00,35,77,112
2011-03-08 16:00:00,26,82,108
2011-03-08 17:00:00,39,209,248
2011-03-08 18:00:00,21,214,235
2011-03-08 19:00:00,9,141,150
2011-03-08 20:00:00,2,74,76
2011-03-08 21:00:00,7,68,75
2011-03-08 22:00:00,11,44,55
2011-03-08 23:00:00,3,38,41
2011-03-09 00:00:00,0,9,9
2011-03-09 01:00:00,0,4,4
2011-03-09 02:00:00,1,1,2
2011-03-09 03:00:00,1,2,3
2011-03-09 04:00:00,0,2,2
2011-03-09 05:00:00,1,7,8
2011-03-09 06:00:00,5,44,49
2011-03-09 07:00:00,18,123,141
2011-03-09 08:00:00,11,238,249
2011-03-09 09:00:00,5,136,141
2011-03-09 10:00:00,8,49,57
2011-03-09 11:00:00,15,44,59
2011-03-09 12:00:00,14,84,98
2011-03-09 13:00:00,17,82,99
2011-03-09 14:00:00,10,61,71
2011-03-09 15:00:00,15,64,79
2011-03-09 16:00:00,10,102,112
2011-03-09 17:00:00,18,176,194
2011-03-09 18:00:00,12,176,188
2011-03-09 19:00:00,11,123,134
2011-03-09 20:00:00,4,87,91
2011-03-09 21:00:00,10,52,62
2011-03-09 22:00:00,4,17,21
2011-03-09 23:00:00,1,17,18
2011-03-10 00:00:00,3,0,3
2011-03-10 01:00:00,0,2,2
2011-03-10 02:00:00,0,1,1
2011-03-10 05:00:00,1,2,3
2011-03-10 06:00:00,0,12,12
2011-03-10 07:00:00,1,36,37
2011-03-10 08:00:00,1,43,44
2011-03-10 09:00:00,1,23,24
2011-03-10 10:00:00,0,17,17
2011-03-10 11:00:00,6,5,11
2011-03-10 12:00:00,4,30,34
2011-03-10 13:00:00,1,11,12
2011-03-10 14:00:00,0,12,12
2011-03-10 15:00:00,3,11,14
2011-03-10 16:00:00,1,20,21
2011-03-10 17:00:00,2,109,111
2011-03-10 18:00:00,2,80,82
2011-03-10 19:00:00,5,51,56
2011-03-10 20:00:00,9,29,38
2011-03-10 21:00:00,1,27,28
2011-03-10 22:00:00,4,30,34
2011-03-10 23:00:00,1,26,27
2011-03-11 00:00:00,0,6,6
2011-03-11 01:00:00,0,8,8
2011-03-11 02:00:00,2,3,5
2011-03-11 03:00:00,0,2,2
2011-03-11 05:00:00,1,6,7
2011-03-11 06:00:00,1,31,32
2011-03-11 07:00:00,10,104,114
2011-03-11 08:00:00,15,244,259
2011-03-11 09:00:00,13,143,156
2011-03-11 10:00:00,18,60,78
2011-03-11 11:00:00,14,67,81
2011-03-11 12:00:00,15,96,111
2011-03-11 13:00:00,15,92,107
2011-03-11 14:00:00,25,64,89
2011-03-11 15:00:00,21,64,85
2011-03-11 16:00:00,18,95,113
2011-03-11 17:00:00,23,200,223
2011-03-11 18:00:00,19,134,153
2011-03-11 19:00:00,7,111,118
2011-03-11 20:00:00,6,70,76
2011-03-11 21:00:00,10,43,53
2011-03-11 22:00:00,11,53,64
2011-03-11 23:00:00,3,34,37
2011-03-12 00:00:00,4,30,34
2011-03-12 01:00:00,3,15,18
2011-03-12 02:00:00,0,14,14
2011-03-12 03:00:00,1,6,7
2011-03-12 04:00:00,0,1,1
2011-03-12 05:00:00,0,2,2
2011-03-12 06:00:00,2,2,4
2011-03-12 07:00:00,4,19,23
2011-03-12 08:00:00,9,44,53
2011-03-12 09:00:00,25,76,101
2011-03-12 10:00:00,21,78,99
2011-03-12 11:00:00,36,83,119
2011-03-12 12:00:00,51,107,158
2011-03-12 13:00:00,62,95,157
2011-03-12 14:00:00,70,96,166
2011-03-12 15:00:00,81,101,182
2011-03-12 16:00:00,100,144,244
2011-03-12 17:00:00,99,114,213
2011-03-12 18:00:00,54,91,145
2011-03-12 19:00:00,26,86,112
2011-03-12 20:00:00,22,64,86
2011-03-12 21:00:00,36,46,82
2011-03-12 22:00:00,7,56,63
2011-03-12 23:00:00,11,38,49
2011-03-13 00:00:00,3,35,38
2011-03-13 01:00:00,10,23,33
2011-03-13 03:00:00,6,17,23
2011-03-13 04:00:00,4,9,13
2011-03-13 05:00:00,0,3,3
2011-03-13 06:00:00,0,2,2
2011-03-13 07:00:00,2,8,10
2011-03-13 08:00:00,11,23,34
2011-03-13 09:00:00,8,36,44
2011-03-13 10:00:00,36,86,122
2011-03-13 11:00:00,88,93,181
2011-03-13 12:00:00,74,120,194
2011-03-13 13:00:00,97,124,221
2011-03-13 14:00:00,144,106,250
2011-03-13 15:00:00,149,155,304
2011-03-13 16:00:00,124,132,256
2011-03-13 17:00:00,98,143,241
2011-03-13 18:00:00,55,92,147
2011-03-13 19:00:00,28,73,101
2011-03-13 20:00:00,23,54,77
2011-03-13 21:00:00,9,49,58
2011-03-13 22:00:00,8,29,37
2011-03-13 23:00:00,5,23,28
2011-03-14 00:00:00,4,7,11
2011-03-14 01:00:00,0,1,1
2011-03-14 02:00:00,0,1,1
2011-03-14 03:00:00,0,3,3
2011-03-14 05:00:00,0,8,8
2011-03-14 06:00:00,1,27,28
2011-03-14 07:00:00,4,84,88
2011-03-14 08:00:00,24,217,241
2011-03-14 09:00:00,13,127,140
2011-03-14 10:00:00,27,57,84
2011-03-14 11:00:00,26,45,71
2011-03-14 12:00:00,40,54,94
2011-03-14 13:00:00,24,51,75
2011-03-14 14:00:00,27,52,79
2011-03-14 15:00:00,24,77,101
2011-03-14 16:00:00,27,80,107
2011-03-14 17:00:00,42,229,271
2011-03-14 18:00:00,25,210,235
2011-03-14 19:00:00,17,133,150
2011-03-14 20:00:00,23,106,129
2011-03-14 21:00:00,5,58,63
2011-03-14 22:00:00,4,43,47
2011-03-14 23:00:00,2,17,19
2011-03-15 00:00:00,7,7,14
2011-03-15 01:00:00,4,6,10
2011-03-15 02:00:00,1,2,3
2011-03-15 04:00:00,1,1,2
2011-03-15 05:00:00,0,11,11
2011-03-15 06:00:00,3,32,35
2011-03-15 07:00:00,10,109,119
2011-03-15 08:00:00,23,259,282
2011-03-15 09:00:00,10,147,157
2011-03-15 10:00:00,22,56,78
2011-03-15 11:00:00,27,51,78
2011-03-15 12:00:00,32,70,102
2011-03-15 13:00:00,23,74,97
2011-03-15 14:00:00,14,74,88
2011-03-15 15:00:00,24,66,90
2011-03-15 16:00:00,21,93,114
2011-03-15 17:00:00,22,195,217
2011-03-15 18:00:00,18,207,225
2011-03-15 19:00:00,14,138,152
2011-03-15 20:00:00,9,79,88
2011-03-15 21:00:00,2,53,55
2011-03-15 22:00:00,1,20,21
2011-03-15 23:00:00,1,17,18
2011-03-16 00:00:00,0,8,8
2011-03-16 01:00:00,1,2,3
2011-03-16 03:00:00,1,2,3
2011-03-16 04:00:00,0,1,1
2011-03-16 05:00:00,0,3,3
2011-03-16 06:00:00,1,30,31
2011-03-16 07:00:00,10,101,111
2011-03-16 08:00:00,26,227,253
2011-03-16 09:00:00,10,144,154
2011-03-16 10:00:00,19,49,68
2011-03-16 11:00:00,13,62,75
2011-03-16 12:00:00,23,65,88
2011-03-16 13:00:00,18,81,99
2011-03-16 14:00:00,33,67,100
2011-03-16 15:00:00,22,79,101
2011-03-16 16:00:00,30,121,151
2011-03-16 17:00:00,37,216,253
2011-03-16 18:00:00,26,211,237
2011-03-16 19:00:00,18,150,168
2011-03-16 20:00:00,10,111,121
2011-03-16 21:00:00,3,75,78
2011-03-16 22:00:00,11,48,59
2011-03-16 23:00:00,9,18,27
2011-03-17 00:00:00,4,19,23
2011-03-17 01:00:00,1,11,12
2011-03-17 02:00:00,3,5,8
2011-03-17 03:00:00,1,1,2
2011-03-17 04:00:00,0,3,3
2011-03-17 05:00:00,0,13,13
2011-03-17 06:00:00,4,47,51
2011-03-17 07:00:00,12,128,140
2011-03-17 08:00:00,17,282,299
2011-03-17 09:00:00,23,162,185
2011-03-17 10:00:00,9,69,78
2011-03-17 11:00:00,20,66,86
2011-03-17 12:00:00,24,81,105
2011-03-17 13:00:00,26,85,111
2011-03-17 14:00:00,32,87,119
2011-03-17 15:00:00,30,95,125
2011-03-17 16:00:00,34,108,142
2011-03-17 17:00:00,48,265,313
2011-03-17 18:00:00,50,260,310
2011-03-17 19:00:00,18,189,207
2011-03-17 20:00:00,25,112,137
2011-03-17 21:00:00,19,119,138
2011-03-17 22:00:00,17,70,87
2011-03-17 23:00:00,7,43,50
2011-03-18 00:00:00,5,24,29
2011-03-18 01:00:00,4,12,16
2011-03-18 02:00:00,5,9,14
2011-03-18 03:00:00,1,4,5
2011-03-18 05:00:00,2,8,10
2011-03-18 06:00:00,1,35,36
2011-03-18 07:00:00,11,112,123
2011-03-18 08:00:00,24,256,280
2011-03-18 09:00:00,18,192,210
2011-03-18 10:00:00,43,74,117
2011-03-18 11:00:00,55,104,159
2011-03-18 12:00:00,72,123,195
2011-03-18 13:00:00,57,118,175
2011-03-18 14:00:00,71,103,174
2011-03-18 15:00:00,62,111,173
2011-03-18 16:00:00,67,137,204
2011-03-18 17:00:00,95,237,332
2011-03-18 18:00:00,84,247,331
2011-03-18 19:00:00,58,132,190
2011-03-18 20:00:00,46,103,149
2011-03-18 21:00:00,22,91,113
2011-03-18 22:00:00,55,63,118
2011-03-18 23:00:00,26,60,86
2011-03-19 00:00:00,26,50,76
2011-03-19 01:00:00,16,35,51
2011-03-19 02:00:00,5,20,25
2011-03-19 03:00:00,1,7,8
2011-03-19 04:00:00,1,2,3
2011-03-19 05:00:00,0,2,2
2011-03-19 06:00:00,0,10,10
2011-03-19 07:00:00,4,9,13
2011-03-19 08:00:00,11,37,48
2011-03-19 09:00:00,35,41,76
2011-03-19 10:00:00,55,85,140
2011-03-19 11:00:00,90,106,196
2011-03-19 12:00:00,126,141,267
2011-03-19 13:00:00,174,127,301
2011-03-19 14:00:00,168,144,312
2011-03-19 15:00:00,170,143,313
2011-03-19 16:00:00,175,129,304
2011-03-19 17:00:00,138,140,278
2011-03-19 18:00:00,92,125,217
2011-03-19 19:00:00,38,116,154
2011-03-19 20:00:00,39,69,108
2011-03-19 21:00:00,20,73,93
2011-03-19 22:00:00,27,45,72
2011-03-19 23:00:00,13,37,50
2011-04-01 00:00:00,0,6,6
2011-04-01 01:00:00,0,4,4
2011-04-01 02:00:00,0,7,7
2011-04-01 03:00:00,0,4,4
2011-04-01 04:00:00,0,3,3
2011-04-01 05:00:00,1,11,12
2011-04-01 06:00:00,2,26,28
2011-04-01 07:00:00,4,91,95
2011-04-01 08:00:00,8,198,206
2011-04-01 09:00:00,11,162,173
2011-04-01 10:00:00,12,63,75
2011-04-01 11:00:00,17,72,89
2011-04-01 12:00:00,15,80,95
2011-04-01 13:00:00,18,92,110
2011-04-01 14:00:00,26,61,87
2011-04-01 15:00:00,30,81,111
2011-04-01 16:00:00,42,125,167
2011-04-01 17:00:00,36,245,281
2011-04-01 18:00:00,36,205,241
2011-04-01 19:00:00,16,120,136
2011-04-01 20:00:00,2,75,77
2011-04-01 21:00:00,9,84,93
2011-04-01 22:00:00,10,64,74
2011-04-01 23:00:00,12,41,53
2011-04-02 00:00:00,3,29,32
2011-04-02 01:00:00,4,28,32
2011-04-02 02:00:00,1,20,21
2011-04-02 03:00:00,1,8,9
2011-04-02 04:00:00,0,5,5
2011-04-02 05:00:00,1,4,5
2011-04-02 06:00:00,5,7,12
2011-04-02 07:00:00,2,16,18
2011-04-02 08:00:00,10,45,55
2011-04-02 09:00:00,22,65,87
2011-04-02 10:00:00,41,113,154
2011-04-02 11:00:00,72,126,198
2011-04-02 12:00:00,84,100,184
2011-04-02 13:00:00,56,81,137
2011-04-02 14:00:00,97,93,190
2011-04-02 15:00:00,72,64,136
2011-04-02 16:00:00,111,85,196
2011-04-02 17:00:00,89,95,184
2011-04-02 18:00:00,69,110,179
2011-04-02 19:00:00,71,77,148
2011-04-02 20:00:00,29,56,85
2011-04-02 21:00:00,24,53,77
2011-04-02 22:00:00,14,41,55
2011-04-02 23:00:00,20,33,53
2011-04-03 00:00:00,8,31,39
2011-04-03 01:00:00,8,26,34
2011-04-03 02:00:00,5,19,24
2011-04-03 03:00:00,3,8,11
2011-04-03 04:00:00,3,0,3
2011-04-03 05:00:00,1,4,5
2011-04-03 06:00:00,10,23,33
2011-04-03 07:00:00,13,20,33
2011-04-03 08:00:00,18,44,62
2011-04-03 09:00:00,68,74,142
2011-04-03 10:00:00,111,104,215
2011-04-03 11:00:00,139,104,243
2011-04-03 12:00:00,166,147,313
2011-04-03 13:00:00,219,148,367
2011-04-03 14:00:00,240,109,349
2011-04-03 15:00:00,174,118,292
2011-04-03 16:00:00,147,156,303
2011-04-03 17:00:00,148,126,274
2011-04-03 18:00:00,71,101,172
2011-04-03 19:00:00,51,93,144
2011-04-03 20:00:00,24,55,79
2011-04-03 21:00:00,8,37,45
2011-04-03 22:00:00,7,29,36
2011-04-03 23:00:00,9,22,31
2011-04-04 00:00:00,1,5,6
2011-04-04 01:00:00,7,4,11
2011-04-04 02:00:00,1,1,2
2011-04-04 03:00:00,1,0,1
2011-04-04 04:00:00,1,1,2
2011-04-04 05:00:00,0,7,7
2011-04-04 06:00:00,3,43,46
2011-04-04 07:00:00,7,150,157
2011-04-04 08:00:00,31,308,339
2011-04-04 09:00:00,24,134,158
2011-04-04 10:00:00,35,55,90
2011-04-04 11:00:00,58,66,124
2011-04-04 12:00:00,59,98,157
2011-04-04 13:00:00,47,92,139
2011-04-04 14:00:00,47,76,123
2011-04-04 15:00:00,47,96,143
2011-04-04 16:00:00,59,130,189
2011-04-04 17:00:00,83,283,366
2011-04-04 18:00:00,78,308,386
2011-04-04 19:00:00,51,227,278
2011-04-04 20:00:00,40,133,173
2011-04-04 21:00:00,19,76,95
2011-04-04 22:00:00,17,58,75
2011-04-04 23:00:00,18,30,48
2011-04-05 00:00:00,10,12,22
2011-04-05 01:00:00,10,5,15
2011-04-05 02:00:00,0,5,5
2011-04-05 03:00:00,1,3,4
2011-04-05 04:00:00,0,2,2
2011-04-05 05:00:00,0,5,5
2011-04-05 06:00:00,2,36,38
2011-04-05 07:00:00,10,124,134
2011-04-05 08:00:00,9,148,157
2011-04-05 09:00:00,2,44,46
2011-04-05 10:00:00,3,25,28
2011-04-05 11:00:00,1,18,19
2011-04-05 12:00:00,6,32,38
2011-04-05 13:00:00,5,51,56
2011-04-05 14:00:00,9,67,76
2011-04-05 15:00:00,6,62,68
2011-04-05 16:00:00,17,113,130
2011-04-05 17:00:00,27,246,273
2011-04-05 18:00:00,19,248,267
2011-04-05 19:00:00,12,148,160
2011-04-05 20:00:00,4,87,91
2011-04-05 21:00:00,8,81,89
2011-04-05 22:00:00,3,43,46
2011-04-05 23:00:00,3,23,26
2011-04-06 00:00:00,0,15,15
2011-04-06 01:00:00,0,2,2
2011-04-06 02:00:00,0,5,5
2011-04-06 03:00:00,0,4,4
2011-04-06 04:00:00,0,1,1
2011-04-06 05:00:00,1,12,13
2011-04-06 06:00:00,4,52,56
2011-04-06 07:00:00,3,130,133
2011-04-06 08:00:00,17,308,325
2011-04-06 09:00:00,8,157,165
2011-04-06 10:00:00,21,48,69
2011-04-06 11:00:00,23,70,93
2011-04-06 12:00:00,22,112,134
2011-04-06 13:00:00,29,83,112
2011-04-06 14:00:00,35,80,115
2011-04-06 15:00:00,34,83,117
2011-04-06 16:00:00,27,142,169
2011-04-06 17:00:00,53,303,356
2011-04-06 18:00:00,43,282,325
2011-04-06 19:00:00,36,196,232
2011-04-06 20:00:00,15,126,141
2011-04-06 21:00:00,18,84,102
2011-04-06 22:00:00,13,71,84
2011-04-06 23:00:00,11,29,40
2011-04-07 00:00:00,5,15,20
2011-04-07 01:00:00,2,11,13
2011-04-07 02:00:00,0,7,7
2011-04-07 03:00:00,0,3,3
