"YEAR","MONTH","DAY","X1HR","X2HR","X3HR","X4HR","X5HR","X6HR","X7HR","X8HR","X9HR","X10HR","X11HR","X12HR","X13HR","X14HR","X15HR","X16HR","X17HR","X18HR","X19HR","X20HR","X21HR","X22HR","X23HR","X24HR"
2008,6,22,35355,33251,32156,31192,30978,31122,32715,34787,37724,40980,42110,42712,40557,42798,43972,43953,44307,43484,42939,43427,43840,42419,41635,38983
2008,6,23,35527,33404,32344,31698,31373,31530,32929,35012,38714,42035,42911,43768,41559,43770,44992,45036,45167,44028,42797,43181,44081,42859,42098,39082
2008,6,24,35729,33679,32566,31663,31470,31619,33085,35322,39277,42903,44125,44763,42527,44751,45937,45690,45640,44529,43597,43817,44162,42786,41961,39140
2008,6,25,35823,33743,32534,31749,31527,31627,33126,35314,38960,42606,43702,44186,41876,44001,44779,44634,44481,43488,42432,42585,43311,42289,41692,39003
2008,6,26,35785,33734,32516,31658,31308,31282,32455,34154,36913,39846,40946,41521,39699,40937,41368,40797,39963,38432,37761,38424,40087,39502,39128,36754
2008,6,27,33792,32057,30769,29833,29434,29216,29375,29684,30265,32024,33412,34125,33929,34844,34973,34716,34455,34007,34200,35365,37019,36594,36336,33849
2008,6,28,31095,29425,28292,27834,27760,28121,30067,33196,37773,41893,43163,43858,41501,43852,45087,44924,44911,43849,42604,42476,43381,42251,41287,38385
2008,6,29,34972,33131,32036,31242,31021,31092,32620,34869,38893,42091,43114,43631,41415,43430,44489,44119,44114,43219,42125,42332,43155,41923,41258,38394
2008,6,30,35004,33112,31917,31226,30925,31007,32545,35036,38832,42398,43510,44353,42297,44456,45538,45371,45240,44146,42737,43116,43863,42733,41663,38669
2008,7,1,35439,33462,32262,31423,31143,31253,32739,34948,38486,41891,42872,43688,41707,43942,44998,44676,44727,43983,42907,42883,43599,42392,41670,38916
2008,7,2,35646,33528,32334,31520,31300,31444,32916,35173,38442,41947,42910,43365,40905,43140,44135,43970,44130,43323,42667,42964,43799,42695,42140,39428
2008,7,3,36053,34098,32769,31782,31419,31274,32431,34228,37071,40419,41596,42381,40678,41581,41562,40629,39721,38500,38590,39382,40284,39464,39145,36832
2008,7,4,33826,31937,30647,29718,29185,28863,29249,29420,29605,30926,32266,32681,32551,32904,32963,32852,32886,33014,33691,34861,36176,35849,36108,34027
2008,7,5,31431,29460,28436,27820,27649,28084,29893,32520,36288,39849,41077,41485,40012,42513,43761,43748,43834,42922,42027,42407,43263,42044,41562,38860
2008,7,6,35496,33632,32479,31592,31328,31425,32868,34915,38644,42431,43588,44335,42194,44580,45678,45519,45705,44665,43905,44193,44641,43151,42403,39444
2008,7,7,35931,33850,32835,32021,31691,31900,33415,35514,38754,42204,42995,43277,40936,42931,43965,43874,43926,43232,42518,42788,43314,42065,41976,39368
2008,7,8,35828,33768,32623,31853,31598,31692,33027,35250,38392,41833,42736,43169,40896,42869,43850,43764,43724,42867,42048,42180,43303,42112,41646,38889
2008,7,9,35586,33466,32357,31652,31362,31545,32912,34988,38273,41703,42700,43422,41390,43758,44954,44858,44866,43737,42380,42431,43557,42295,41653,38870
2008,7,10,35625,33638,32493,31586,31181,31073,32180,33693,36360,39557,40982,41626,39795,41080,41394,40672,39765,38352,37708,38488,40088,39363,39099,36706
2008,7,11,33739,31878,30552,29704,29287,28895,29119,29429,30145,31839,33332,34103,33909,34454,34459,34019,33917,33934,34622,35851,37054,36527,36360,34101
2008,7,12,31399,29554,28596,28055,28024,28422,30142,33189,37578,41854,43307,44110,41937,44149,45145,45054,45142,44388,43567,43667,44245,42891,42455,39627
2008,7,13,36221,34161,32862,32175,31748,31832,33250,35663,39127,42639,43733,44343,41902,43986,44875,44587,44607,43754,42820,43239,43876,42498,42049,39376
2008,7,14,35830,33894,32818,31983,31618,31744,33175,35476,38872,42562,43564,44248,42208,44369,45286,45095,45155,44044,42902,43221,43949,42733,42265,39511
2008,7,15,35897,33953,32901,32092,31753,31859,33435,35764,39427,43017,44157,44689,42470,44292,45245,44991,45018,44170,43578,43885,44242,42995,42537,39815
2008,7,16,36472,34269,33137,32270,31708,31798,33209,35684,39226,42869,44256,45104,43092,45150,46023,45593,45495,44365,43351,43630,44311,43030,42734,40173
2008,7,17,36919,34752,33274,32226,31727,31393,31950,32510,33703,35841,37418,38092,37050,37718,37932,37670,37280,36566,36678,37952,39544,38845,38703,36709
2008,7,18,33878,31932,30473,29622,29269,29056,29238,29556,30135,31860,33402,34123,34279,35176,35422,35156,35174,35048,35539,36867,38551,37980,37561,35286
2008,7,19,32269,30362,29097,28474,28287,28659,30453,33487,38342,43197,45252,46306,43975,45949,46608,46237,46503,45594,44378,44503,45442,43942,42927,39964
2008,7,20,36271,34109,32908,32000,31693,31746,33256,35837,39936,44618,46590,47511,44787,46399,47287,47052,47352,46520,45398,45382,46103,44670,43652,40605
2008,7,21,36827,34657,33296,32502,32104,32165,33528,36172,40449,45032,47210,48343,46190,48214,48813,48589,48880,47775,46154,46121,47286,45654,44483,41289
2008,7,22,37493,35189,33898,32832,32342,32346,33778,36371,40991,45763,48111,49292,47124,49171,49704,49266,49555,48518,46937,46931,47818,46197,44696,41486
2008,7,23,37742,35386,34028,33019,32530,32523,33993,36517,41303,46424,48808,50010,47686,49553,50167,49708,49863,48747,47258,47029,48078,46403,45197,42091
2008,7,24,38251,35824,34428,33322,32657,32474,33437,35378,39114,43402,45181,46076,44257,45097,45369,44607,43600,42072,41427,42344,43812,42704,41759,39131
2008,7,25,35894,33833,32343,31378,30735,30169,30490,31046,32268,34441,36120,36696,36418,36878,37105,36982,36923,36722,36961,38184,39760,39011,38150,35844
2008,7,26,32831,31103,29564,28885,28713,28984,30954,34170,39832,45158,47545,48756,46369,47979,48425,48136,48571,47744,46704,46908,47500,45537,44071,41102
2008,7,27,37363,35319,33913,33087,32596,32641,34271,36774,41606,46547,48648,49736,46956,48571,49016,48418,48600,47815,46799,46853,47829,46181,44636,41523
2008,7,28,37822,35539,34235,33259,32896,32787,34312,37172,42311,47243,49198,50227,48144,50244,51227,50820,50660,49534,47889,47760,48275,47026,45460,42234
2008,7,29,38452,36104,34701,33683,33218,33091,34471,37230,42270,47276,49239,50482,48552,50503,51264,50929,50854,49862,48542,48340,49117,47384,45892,42573
2008,7,30,38694,36285,34811,33598,33086,33151,34325,36977,41681,46953,48790,49994,48092,49917,50759,50164,49864,48575,46731,46529,47511,45917,44592,41401
2008,7,31,37453,35373,33981,32802,32124,31766,32559,34455,37670,41747,43752,44749,43539,43933,43833,42939,42139,41239,40747,41506,42912,42051,41468,38923
2008,8,1,35648,33284,31711,30546,29870,29355,29475,30188,31262,33256,35025,35804,36141,36799,37020,36738,36660,36569,36851,37945,39349,38666,37885,35542
2008,8,2,32566,30543,29205,28412,28098,28165,29494,31964,35534,39201,41109,42143,41805,42777,43118,42909,42767,42453,41442,41741,42751,41463,40336,37643
2008,8,3,34370,32441,31029,30092,29735,29611,30711,32920,36389,40187,41731,42918,42310,43582,43888,43330,43510,43250,42168,42463,43396,42191,41154,38352
2008,8,4,35241,33011,31559,30583,30217,30315,31439,33818,37745,41817,43711,44679,44044,45307,45731,45361,44979,44490,43319,43837,44537,42725,41216,38265
2008,8,5,35350,33231,31658,30832,30498,30578,31894,34421,38759,43365,45256,46289,45361,46781,47392,47087,46750,46005,44657,44909,45447,43704,42415,39622
2008,8,6,36373,34140,32724,31760,31337,31339,32714,35357,39978,44651,46596,47851,46635,48109,48856,48540,48520,47667,45967,46096,46847,45071,43587,40535
2008,8,7,37155,34954,33617,32523,32052,31904,32886,34936,39010,43352,45291,46279,44873,45304,45455,44746,44053,42645,41988,42839,44248,43037,42305,39709
2008,8,8,36436,34344,32880,31748,31212,30766,30884,31730,33213,35818,37750,38685,38808,39668,39944,39607,39273,38811,39014,40646,41690,40711,39710,37354
2008,8,9,34363,32322,30973,30143,29729,29836,31255,34281,39982,45617,48132,49375,47216,48864,49712,49468,49819,48816,47396,47514,47852,45845,44271,41175
2008,8,10,37433,35200,33870,32925,32399,32346,33601,36439,41746,46962,49563,50795,48598,50163,50407,49862,49969,49052,47794,47927,48068,46127,44442,41469
2008,8,11,37577,35233,33955,33001,32427,32418,33720,36349,41486,46542,48897,50100,47859,49457,49857,49521,49842,48743,47286,47798,48031,46126,44466,41327
2008,8,12,37683,35642,34353,33422,32760,32406,33464,36199,41488,46748,49110,50487,48140,49828,50392,50007,50143,49172,47839,48684,48432,46400,44840,41749
2008,8,13,37310,35125,33838,32916,32434,32507,33942,36932,42461,47367,49641,51184,48706,50418,51049,50675,50774,49896,48334,48621,48905,46894,45341,42102
2008,8,14,38243,37064,35162,34066,33501,33253,34052,35862,39472,43675,45294,46073,44075,44760,44989,44075,42968,41267,40998,42326,42850,41592,40873,38461
2008,8,15,35520,33766,32535,31546,30912,30202,30250,30587,31350,33285,34994,35814,35984,36737,36829,36440,36244,36053,36642,38528,39399,38523,37578,35438
2008,8,16,32782,31022,29812,29163,28960,29313,30961,34094,39615,44820,46952,48001,45546,47236,47514,46820,46861,46271,45474,45462,44854,42989,42141,39764
2008,8,17,36557,34610,33381,32574,32240,32312,33420,36093,40711,45453,47579,48674,46320,47868,48238,47650,47866,47236,46494,46670,45972,44080,43075,40416
2008,8,18,37135,35297,34204,33354,32907,32791,33913,36178,40503,44819,46590,47295,44644,46048,46354,45851,46076,45220,44476,44835,44237,42496,41998,39693
2008,8,19,36455,34425,33252,32517,32162,32273,33458,35413,38294,41802,43288,43971,41474,43120,43708,43369,43704,42875,42394,43453,43335,41821,41489,39005
2008,8,20,35776,33971,32803,31949,31479,31613,32729,34645,38100,41832,43413,44228,41616,43276,43751,43468,43706,42767,42230,43253,43223,41634,41052,38781
2008,8,21,35719,33922,32845,32016,31615,31644,32252,33811,36204,39537,40791,41450,39341,40220,40441,39703,38848,37589,37585,39472,39957,39162,39070,37279
2008,8,22,34452,32792,31603,30727,30240,29855,29564,29789,30049,31597,32646,33236,32925,33586,33811,33604,33594,33573,34429,36033,36519,35967,36076,34078
2008,8,23,31627,29975,28902,28391,28292,28787,30529,33067,36923,40822,42058,42787,40594,42430,43413,43138,43164,42727,42298,43334,43073,41585,41333,38945
2008,8,24,35703,33779,32803,32120,31726,31881,33109,34941,38094,41639,42939,43649,41405,43648,44763,44796,44780,43857,43155,44517,44165,42530,41794,39115
2008,8,25,35835,33989,32932,32138,31838,31948,33078,35831,38770,42420,43897,44828,42647,44681,45348,45267,45336,44265,43378,44551,44244,42703,42034,39440
2008,8,26,36121,34226,33098,32401,32186,32520,33722,35700,39016,42490,43513,44196,41937,44091,45207,44971,44984,44065,43741,44871,44407,42826,41946,39591
2008,8,27,36442,34414,33234,32389,32139,32417,33523,35611,39025,42686,43847,44670,42450,44570,45653,45391,45265,44311,43333,44564,44280,42470,41735,39057
2008,8,28,35927,34126,33003,32113,31708,31958,32774,34316,36643,39703,40796,41393,39500,40843,41385,40619,39798,38024,37881,40257,40545,39445,39395,37274
2008,8,29,34425,32713,31512,30609,30135,29980,30018,30247,30817,32521,34132,35017,34905,35929,36241,36163,36049,35812,36059,38380,38850,37893,37596,35321
2008,8,30,32731,31015,29808,28994,28914,29299,30822,33808,37142,41988,43346,44825,42911,45660,46629,46625,46686,45926,45156,46279,45448,43405,42430,39646
2008,8,31,36161,34128,33034,32220,31959,32173,33387,35665,39255,43249,44681,45601,43582,45775,47045,46833,46569,45668,44728,46032,45324,43519,42640,39745
2008,9,1,36381,34422,33212,32494,32362,32827,33974,36101,39813,43613,45227,45842,43534,45583,46594,45967,46192,44838,43689,44944,44400,42913,41930,39137
2008,9,2,35730,33904,32858,32032,31960,32268,33438,35710,39320,42893,44240,45036,42818,44917,46060,46008,46044,44888,43909,45316,44459,42673,41688,38981
2008,9,3,35662,33744,32670,31967,31674,32089,33275,35292,38706,42253,43649,44467,42168,44448,45438,45222,45221,44047,43496,44987,44371,42555,41677,38930
2008,9,4,35903,34006,32983,32152,31905,32137,32993,34742,37322,40293,41702,42523,40734,42107,42686,41907,40904,39281,39193,41337,41230,40051,39740,37198
2008,9,5,34390,32526,31419,30606,30151,30105,30006,30217,30759,32472,33780,34737,34559,35294,35498,35255,35038,34792,35953,38145,38125,37229,36771,34273
2008,9,6,31613,30029,28899,28344,28277,28913,30596,33375,37804,41543,42984,43804,41737,44306,45248,45288,45387,44520,44153,45493,44531,42838,41901,39173
2008,9,7,35715,33862,32830,32146,31860,32129,33534,35950,39168,42341,43173,43412,40849,42308,43318,43222,43251,42530,42544,43830,43061,41612,41352,39013
2008,9,8,35882,33761,32741,31873,31685,32225,33421,35375,38251,41617,42745,43378,40985,43220,44360,44155,44370,43166,42676,44092,43489,41990,41643,38982
2008,9,9,35522,33642,32770,32132,31877,32331,33642,35597,38636,41694,42620,43218,40835,42861,43985,43991,43988,43172,42980,44583,43575,42039,41624,39075
2008,9,10,35794,33988,32852,32133,31865,32431,33624,35691,38518,41761,42837,43299,40829,42777,43683,43352,43416,42705,42490,43656,42775,41575,41259,38941
2008,9,11,35760,34046,33080,32261,32062,32362,33227,34700,36652,38689,39464,39784,37577,38657,39148,38704,38294,37262,37804,38821,38979,38435,39354,37783
2008,9,12,34928,33108,31755,30884,30494,30632,30527,30634,30737,31961,32915,33318,32745,33758,34113,34012,34117,34105,35360,37218,37337,36676,37020,35051
2008,9,13,32391,30577,29371,28923,28924,29655,31274,34166,37953,41471,42636,43207,40713,42603,43805,43624,43662,42916,43185,44751,43986,42508,42175,39554
2008,9,14,36275,34209,33193,32468,32285,32640,33846,35791,38704,41744,42838,43441,41013,43241,44438,44335,44476,43867,44188,45342,44281,42674,42242,39664
2008,9,15,36112,34230,33209,32606,32366,32892,34034,36010,38742,42313,43473,44144,41896,44081,45218,45128,45187,44543,44652,45571,44732,43182,42709,40021
2008,9,16,36499,34605,33585,32857,32674,33194,34540,36706,39620,42857,43966,44636,42528,44588,45804,45707,45795,44914,44916,46177,45151,43382,42771,40031
2008,9,17,36561,34514,33440,32792,32485,33006,34190,36310,39469,43026,44405,45395,43160,45513,46566,46387,46360,45364,45466,46421,45247,43566,42948,40120
2008,9,18,36910,34950,33773,32924,32622,32948,33897,35718,38127,40952,42213,42709,40605,41693,42110,41498,40645,39256,39706,41442,40989,39951,40154,37994
2008,9,19,34969,33026,31811,30973,30645,30709,30857,30792,31234,32690,33770,34204,33700,34378,34602,34337,34146,33783,35169,37165,37092,36386,36633,34453
2008,9,20,32012,30163,29003,28682,28747,29443,31093,33844,37089,40485,41476,41933,39257,41251,42349,42289,42620,42557,43231,43493,42809,41723,42415,40317
2008,9,21,37033,34754,33478,32884,32722,33245,34342,36069,38410,40830,41333,41637,38970,40867,41914,41645,41900,41415,42387,43588,43017,41713,42210,39911
2008,9,22,36513,34408,33272,32647,32557,33067,34283,35792,37919,40465,41040,41476,38845,40966,41995,41753,41885,41218,41981,43231,42743,41662,41966,39846
2008,9,23,36338,34348,33208,32616,32590,33066,34317,35905,38274,40768,41231,41243,40829,41272,42460,42109,42441,41757,42731,43671,43133,41915,42185,39809
2008,9,24,36367,34386,33336,32710,32563,33207,34186,35840,38011,40570,41389,41896,39412,41419,42574,42302,42099,41167,41767,42841,42091,40922,41248,38890
2008,9,25,35765,33870,32656,31966,31755,32075,32691,33656,35188,37085,37854,37974,36010,36563,36535,35699,34749,34055,35798,37437,37327,36738,37606,35393
2008,9,26,32721,30888,29752,28842,28481,28915,28839,28861,28682,29619,30505,30880,30401,30775,30664,30362,30224,30629,32639,33906,33773,33533,34265,32463
2008,9,27,30354,28469,27093,26231,25787,25786,25609,25420,24795,25498,26370,26938,27117,27141,27049,26902,26741,26795,28393,29664,29562,29236,30252,28519
2008,9,28,26409,24678,23412,22838,22757,23211,23731,23834,22533,22260,22352,22422,22580,22770,22724,22840,23241,23831,25597,26745,27206,27342,28783,27666
2008,9,29,25938,24410,23190,22752,22620,23098,23138,23170,23065,23870,24691,25000,25204,25513,25622,25720,25865,26267,28475,30003,30255,30286,31357,29488
2008,9,30,26888,25337,24240,23861,23751,24529,25818,27311,29364,31961,33195,33926,33048,34223,35041,35024,35113,35067,36857,37811,37343,36553,36984,34803
2008,10,1,31980,30087,28886,28209,28061,28864,30138,32229,35368,38263,39407,39768,37664,39493,40328,40112,40344,40059,40999,41007,40559,39645,40064,38256
2008,10,2,35203,33165,31842,31058,31073,31628,32547,33861,35292,37286,37915,38086,35899,37067,37303,36810,36086,35185,36806,38066,38194,37822,39098,37697
2008,10,3,34912,32880,31660,30845,30624,30934,30890,30708,30328,30993,31834,32091,31468,31989,32064,31980,31984,32165,34624,35927,36207,36082,37159,35636
2008,10,4,32575,31006,29846,29377,29517,30501,31854,33796,36567,39439,40194,40583,37890,39828,40814,40697,40864,40367,42255,42683,42282,41402,42225,40471
2008,10,5,36950,34901,33595,32965,32899,33621,34531,35855,37775,39980,40536,40864,38019,40103,41246,41018,41053,40574,42432,43035,42322,41350,42048,40010
2008,10,6,36823,34650,33505,32856,32922,33564,34700,36109,37942,40275,40769,41115,38293,40381,41470,41158,41223,40726,42474,42687,42194,41458,42048,39832
2008,10,7,36534,34516,33418,32784,32792,33580,34657,36014,37700,40312,40828,41057,38218,40177,41326,41259,41446,41408,43244,43204,42431,41343,42208,40086
2008,10,8,36796,34838,33490,32858,32799,33553,34626,36142,38212,40220,40819,41163,38314,40358,41501,41393,41544,41124,42933,43098,42514,41454,42114,39608
2008,10,9,36198,34219,33178,32542,32474,32990,33763,34687,36324,38265,38991,39166,36968,37945,38450,37728,37244,36109,38011,38585,38575,38270,39498,37841
2008,10,10,34964,32949,31631,30823,30695,30962,30939,30618,30347,31168,31953,32300,31780,32193,32310,32320,32193,32551,35095,35980,36071,35886,36952,34923
2008,10,11,32329,30359,29267,28766,28969,30037,31480,33643,36643,39598,40539,41041,38341,40307,41352,41061,41236,41185,43146,43191,42305,41431,42126,39845
2008,10,12,36631,34520,33225,32526,32517,33187,34310,35869,38027,40204,40613,40898,38132,39895,40886,40746,40591,40332,42769,42742,42319,41460,42488,40549
2008,10,13,37364,35172,34021,33317,33341,34075,35379,36507,37835,39890,40264,40280,37405,39211,40303,40130,40368,39942,42102,41979,41791,41249,42573,40747
2008,10,14,37746,35645,34353,33595,33549,34296,35425,36622,37929,40090,40485,40709,37720,39452,40548,40403,40441,40606,43013,43030,42521,41616,43089,41521
2008,10,15,38270,36073,34703,34031,34012,34643,35655,36748,38019,40228,40727,40894,38005,39807,40645,40500,40479,40584,42718,42642,42354,41610,42771,41007
2008,10,16,37872,35713,34320,33527,33488,34097,34752,35523,36530,38285,38685,38899,36646,37588,37965,37371,36645,35952,38223,38514,38659,38359,40224,38687
2008,10,17,35953,33865,32462,31688,31407,31733,31661,31084,30278,30816,31510,31704,31167,31578,31606,31466,31520,32322,35099,35684,36080,36057,37717,35996
2008,10,18,33356,31375,30036,29626,29751,30734,32533,34188,37108,39715,40360,40728,37825,39648,40772,40686,40890,40944,43027,42656,42276,41564,42833,40824
